"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
5211;" 역삼동";"역삼이안애비";"11680";"2004";"777-49";"";"";""
5212;" 역삼동";"브라운스톤역삼";"11680";"2004";"747-5";"";"";""
5213;" 청담동";"청담대우멤버스카운티9차";"11680";"2004";"110-7";"";"";""
5214;" 청담동";"씨티2(104-19)";"11680";"1992";"104-19";"";"";""
5215;" 청담동";"청강(건영)";"11680";"1994";"108";"";"";""
5216;" 청담동";"대우멤버스카운티2";"11680";"2003";"59-2";"";"";""
5217;" 청담동";"청담동삼성1차아파트101동";"11680";"1997";"33";"";"";""
5218;" 청담동";"연세리버빌3";"11680";"1999";"104";"";"";""
5219;" 청담동";"상지리츠빌10차";"11680";"2007";"122-1";"";"";""
5220;" 삼성동";"포스코트";"11680";"2003";"146";"";"";""
5221;" 삼성동";"아델하우스";"11680";"2008";"64-5";"";"";""
5222;" 삼성동";"대우멤버스카운티(101동)";"11680";"2004";"98-18";"";"";""
5223;" 대치동";"한양팰리스";"11680";"2004";"941-13";"";"";""
5224;" 논현동";"두영";"11680";"2004";"216-1";"";"";""
5225;" 논현동";"논현동프라임";"11680";"2004";"192-3";"";"";""
5226;" 논현동";"현대인텔렉스";"11680";"1997";"261";"";"";""
5227;" 도곡동";"현대파크빌라";"11680";"1998";"192-2";"";"";""
5228;" 도곡동";"도곡지웰카운티 102동";"11680";"2010";"199-1";"";"";""
5229;" 도곡동";"우성리빙텔";"11680";"1996";"467-10";"";"";""
5230;" 도곡동";"도곡스타클래스";"11680";"2007";"957-11";"";"";""
5231;" 역삼동";"로얄빌리지";"11680";"2002";"644-6";"";"";""
5232;" 역삼동";"강남서해더블루";"11680";"2012";"796-29";"";"";""
5233;" 역삼동";"프리빌리지";"11680";"2017";"723-16";"";"";""
5234;" 개포동";"개포주공 3단지";"11680";"1982";"138";"";"";""
5235;" 개포동";"우찬현대(1260-4)";"11680";"2006";"1260-4";"";"";""
5236;" 개포동";"새롬(1164-13)";"11680";"2000";"1164-13";"";"";""
5237;" 삼성동";"삼부아파트(101동)";"11680";"1998";"99-13";"";"";""
5238;" 삼성동";"삼성파크";"11680";"2001";"126";"";"";""
5239;" 삼성동";"삼성팰리스";"11680";"2005";"129-5";"";"";""
5240;" 대치동";"동양";"11680";"1999";"920-32";"";"";""
5241;" 대치동";"한티(933-0)";"11680";"2004";"933";"";"";""
5242;" 대치동";"현대1";"11680";"1990";"992";"";"";""
5243;" 대치동";"한티(933-35)";"11680";"2004";"933-35";"";"";""
5244;" 신사동";"로데오현대";"11680";"1998";"658";"";"";""
5245;" 논현동";"경남논현";"11680";"1996";"274";"";"";""
5246;" 도곡동";"도곡현대힐스테이트";"11680";"1996";"183";"";"";""
5247;" 도곡동";"롯데캐슬모닝";"11680";"2003";"551-28";"";"";""
5248;" 역삼동";"우성빌라트";"11680";"1996";"797-12";"";"";""
5249;" 개포동";"뉴현대파크빌";"11680";"2001";"1164-30";"";"";""
5250;" 청담동";"현대빌라트";"11680";"1998";"121";"";"";""
5251;" 청담동";"삼호빌라B";"11680";"1997";"113-23";"";"";""
5252;" 청담동";"청담우방";"11680";"1999";"43";"";"";""
5253;" 청담동";"씨티2(104-13)";"11680";"1992";"104-13";"";"";""
5254;" 청담동";"이니그마빌";"11680";"2001";"94";"";"";""
5255;" 삼성동";"강변삼부아파트";"11680";"2000";"99-12";"";"";""
5256;" 삼성동";"삼성동신영지웰";"11680";"2005";"114-11";"";"";""
5257;" 삼성동";"우정에쉐르2";"11680";"2004";"144-10";"";"";""
5258;" 삼성동";"삼부아파트 102동";"11680";"1998";"99";"";"";""
5259;" 삼성동";"우정에쉐르";"11680";"2003";"3-8";"";"";""
5260;" 대치동";"현대썬앤빌 테헤란";"11680";"2016";"894";"";"";""
5261;" 대치동";"메트로";"11680";"2002";"901-51";"";"";""
5262;" 대치동";"선경3차";"11680";"1990";"602";"";"";""
5263;" 대치동";"하이캐슬102동";"11680";"2005";"986";"";"";""
5264;" 대치동";"풍림 아이원 아파트";"11680";"2003";"910-4";"";"";""
5265;" 대치동";"세연파크뷰";"11680";"2002";"929-8";"";"";""
5266;" 대치동";"월드빌";"11680";"2004";"950-3";"";"";""
5267;" 신사동";"뉴현대";"11680";"2004";"550-5";"";"";""
5268;" 신사동";"토미";"11680";"2004";"593-32";"";"";""
5269;" 신사동";"진흥아마란스";"11680";"2005";"626-1";"";"";""
5270;" 논현동";"프라임";"11680";"2004";"80-13";"";"";""
5271;" 논현동";"그랑디오스";"11680";"2004";"268-12";"";"";""
5272;" 논현동";"스위트캐슬레지던스";"11680";"2004";"55";"";"";""
5273;" 논현동";"마블하우스";"11680";"2003";"267-23";"";"";""
5274;" 논현동";"논현파라곤";"11680";"2007";"241-1";"";"";""
5275;" 세곡동";"강남신동아파밀리에1단지";"11680";"2011";"508";"";"";""
5276;" 세곡동";"세곡리엔파크(3단지)";"11680";"2011";"516";"";"";""
5277;" 율현동";"강남한신휴플러스8단지";"11680";"2015";"BL-8";"";"";""
5278;" 일원동";"호정빌라트";"11680";"1995";"679";"";"";""
5279;" 도곡동";"벨라빌";"11680";"2000";"193-42";"";"";""
5280;" 역삼동";"우정에쉐르멤버스";"11680";"2004";"708-31";"";"";""
5281;" 역삼동";"지석천평대";"11680";"2003";"789-29";"";"";""
5282;" 역삼동";"한양럭스";"11680";"2003";"628-1";"";"";""
5283;" 역삼동";"상지리츠빌역삼2차";"11680";"2006";"761-3";"";"";""
5284;" 청담동";"상지리츠빌카일룸2차";"11680";"2006";"128-18";"";"";""
5285;" 청담동";"대우리츠카운티";"11680";"2001";"117-22";"";"";""
5286;" 청담동";"골든아트빌";"11680";"2000";"28-13";"";"";""
5287;" 청담동";"대우로얄카운티2";"11680";"2002";"116-5";"";"";""
5288;" 청담동";"삼호빌라(104-5)";"11680";"1998";"104-5";"";"";""
5289;" 청담동";"청담디에브스아파트";"11680";"2017";"62-6";"";"";""
5290;" 청담동";"삼환";"11680";"1999";"10";"";"";""
5291;" 청담동";"우성";"11680";"2005";"11-25";"";"";""
5292;" 삼성동";"블루밍하우스";"11680";"2006";"64-4";"";"";""
5293;" 삼성동";"래미안(201동)";"11680";"2006";"102";"";"";""
5294;" 삼성동";"대우멤버스카운티";"11680";"2004";"33-20";"";"";""
5295;" 대치동";"선릉역 풍림아이원레몬";"11680";"2006";"890-54";"";"";""
5296;" 대치동";"대치타워";"11680";"2003";"914-8";"";"";""
5297;" 대치동";"풍림아이원1차101동(910-3)";"11680";"2003";"910-3";"";"";""
5298;" 신사동";"대성아트빌";"11680";"2002";"540-2";"";"";""
5299;" 신사동";"압구정 Ainvill";"11680";"2007";"590-7";"";"";""
5300;" 신사동";"신사동씨티빌";"11680";"2002";"523-4";"";"";""
5301;" 논현동";"e-편한세상";"11680";"2005";"195-1";"";"";""
5302;" 논현동";"현대넥서스 A동";"11680";"1997";"261-8";"";"";""
5303;" 논현동";"현대넥서스 B동";"11680";"2000";"261-7";"";"";""
5304;" 도곡동";"로덴하우스 웨스트빌리지";"11680";"2009";"462-2";"";"";""
5305;" 역삼동";"노블카운티";"11680";"2003";"794-24";"";"";""
5306;" 역삼동";"강남한솔";"11680";"2006";"794-19";"";"";""
5307;" 역삼동";"에스케이허브젠";"11680";"2005";"831-45";"";"";""
5308;" 역삼동";"갤러리아트";"11680";"2002";"783-28";"";"";""
5309;" 청담동";"목화";"11680";"1995";"105-6";"";"";""
5310;" 청담동";"청담파크빌";"11680";"2004";"46-12";"";"";""
5311;" 청담동";"청담8차상지리츠빌";"11680";"2003";"121-14";"";"";""
5312;" 삼성동";"청구아파트";"11680";"1990";"78-4";"";"";""
5313;" 삼성동";"시티(A동)";"11680";"1992";"97";"";"";""
5314;" 삼성동";"삼성팰리스(71-16)";"11680";"2006";"71-16";"";"";""
5315;" 논현동";"제이빌";"11680";"2004";"108-2";"";"";""
5316;" 논현동";"논현빌라트";"11680";"1999";"102-9";"";"";""
5317;" 세곡동";"강남신동아파밀리에2단지";"11680";"2011";"511";"";"";""
5318;" 도곡동";"울트라멤버스";"11680";"2003";"162-4";"";"";""
5319;" 도곡동";"현대아이리스1";"11680";"2004";"944-5";"";"";""
5320;" 잠실동";"갤러리아팰리스";"11710";"2005";"40";"";"";""
5321;" 잠실동";"트리지움";"11710";"2007";"35";"";"";""
5322;" 잠실동";"주공아파트 5단지";"11710";"1978";"27";"";"";""
5323;" 잠실동";"잠실엘스";"11710";"2008";"19";"";"";""
5324;" 잠실동";"우성아파트";"11710";"1981";"101-1";"";"";""
5325;" 잠실동";"리센츠";"11710";"2008";"22";"";"";""
5326;" 잠실동";"레이크팰리스";"11710";"2006";"44";"";"";""
5327;" 신천동";"더샵스타리버";"11710";"2006";"11-8";"";"";""
5328;" 신천동";"장미2";"11710";"1979";"11";"";"";""
5329;" 신천동";"장미1";"11710";"1979";"7";"";"";""
5330;" 신천동";"파크리오";"11710";"2008";"17";"";"";""
5331;" 풍납동";"씨티극동1";"11710";"1998";"509";"";"";""
5332;" 풍납동";"동아한가람1";"11710";"1995";"506";"";"";""
5333;" 풍납동";"극동";"11710";"1987";"391";"";"";""
5334;" 풍납동";"현대1";"11710";"1995";"413-1";"";"";""
5335;" 송파동";"2차한양아파트";"11710";"1984";"151";"";"";""
5336;" 송파동";"홍익봄마을";"11710";"2004";"173-12";"";"";""
5337;" 송파동";"송파삼성래미안아파트";"11710";"2001";"162";"";"";""
5338;" 송파동";"미성맨션";"11710";"1985";"161";"";"";""
5339;" 송파동";"힐스빌";"11710";"2001";"104";"";"";""
5340;" 가락동";"프라자";"11710";"1985";"199";"";"";""
5341;" 가락동";"송파동부쎈트레빌";"11710";"2004";"478";"";"";""
5342;" 가락동";"가락금호아파트";"11710";"1997";"95-1";"";"";""
5343;" 가락동";"에스디펠리체";"11710";"2007";"198-7";"";"";""
5344;" 가락동";"가락(1차)쌍용아파트";"11710";"1997";"140";"";"";""
5345;" 문정동";"훼밀리";"11710";"1988";"150";"";"";""
5346;" 문정동";"문정시영";"11710";"1989";"145";"";"";""
5347;" 문정동";"건영1";"11710";"1996";"72-3";"";"";""
5348;" 문정동";"문정래미안";"11710";"2004";"1";"";"";""
5349;" 문정동";"파크하비오";"11710";"2016";"618";"";"";""
5350;" 장지동";"위례2차아이파크";"11710";"2016";"884";"";"";""
5351;" 장지동";"위례22단지(비발디)";"11710";"2013";"879";"";"";""
5352;" 방이동";"올림픽선수기자촌1단지";"11710";"1988";"89";"";"";""
5353;" 방이동";"대림";"11710";"1985";"217";"";"";""
5354;" 방이동";"원진아뜨리에";"11710";"2004";"173-1";"";"";""
5355;" 방이동";"올림픽선수기자촌3단지";"11710";"1988";"89";"";"";""
5356;" 방이동";"올림픽선수기자촌2단지";"11710";"1988";"89";"";"";""
5357;" 오금동";"삼성";"11710";"1989";"160";"";"";""
5358;" 오금동";"현대(2-4차)";"11710";"1985";"43";"";"";""
5359;" 오금동";"상아";"11710";"1988";"165";"";"";""
5360;" 오금동";"쌍용스윗닷홈1단지";"11710";"2005";"29";"";"";""
5361;" 오금동";"오금아르미안";"11710";"2003";"69-9";"";"";""
5362;" 오금동";"대림";"11710";"1988";"2";"";"";""
5363;" 거여동";"우방1";"11710";"1999";"356";"";"";""
5364;" 거여동";"현대1차";"11710";"1992";"362";"";"";""
5365;" 거여동";"거여1단지";"11710";"1997";"290";"";"";""
5366;" 거여동";"금호어울림";"11710";"2003";"593";"";"";""
5367;" 거여동";"거여4단지";"11710";"1997";"293";"";"";""
5368;" 마천동";"송파건원여미지아파트";"11710";"2018";"21";"";"";""
5369;" 마천동";"아남";"11710";"1992";"9";"";"";""
5370;" 마천동";"천마그랑밸리";"11710";"2004";"68-5";"";"";""
5371;" 마천동";"마천금호어울림1차아파트";"11710";"2002";"575";"";"";""
5372;" 마천동";"우방아파트";"11710";"2002";"576";"";"";""
5373;" 신천동";"한신코아";"11710";"1988";"11-9";"";"";""
5374;" 풍납동";"강변현대";"11710";"1991";"299-1";"";"";""
5375;" 풍납동";"신성노바빌아파트";"11710";"2000";"510";"";"";""
5376;" 풍납동";"한강극동";"11710";"1995";"508";"";"";""
5377;" 송파동";"한양아파트";"11710";"1983";"119";"";"";""
5378;" 송파동";"여흥레이크빌";"11710";"2003";"31";"";"";""
5379;" 송파동";"한영해시안";"11710";"2019";"167-1";"";"";""
5380;" 석촌동";"석촌호수효성해링턴타워";"11710";"2015";"24-3";"";"";""
5381;" 석촌동";"석촌";"11710";"2002";"216-4";"";"";""
5382;" 가락동";"동구햇살";"11710";"2002";"183";"";"";""
5383;" 가락동";"두산위브";"11710";"2004";"98";"";"";""
5384;" 가락동";"가락3차쌍용스윗닷홈 101동, 102동";"11710";"2005";"53";"";"";""
5385;" 가락동";"동부센트레빌";"11710";"2001";"95";"";"";""
5386;" 가락동";"가락우성2";"11710";"2000";"120-4";"";"";""
5387;" 문정동";"현대1";"11710";"1984";"3";"";"";""
5388;" 장지동";"송파파인타운6단지";"11710";"2008";"847";"";"";""
5389;" 장지동";"위례중앙푸르지오1단지";"11710";"2016";"897";"";"";""
5390;" 방이동";"리치빌(177-2)";"11710";"2004";"177-2";"";"";""
5391;" 방이동";"현대홈타운스위트101";"11710";"2004";"197-4";"";"";""
5392;" 방이동";"파라다이스빌(40-0)";"11710";"2006";"40";"";"";""
5393;" 방이동";"현대주상복합";"11710";"1998";"48-5";"";"";""
5394;" 오금동";"상아";"11710";"1984";"165";"";"";""
5395;" 오금동";"우창";"11710";"1985";"164";"";"";""
5396;" 오금동";"우방";"11710";"2001";"138";"";"";""
5397;" 오금동";"매그놀리아(1차)";"11710";"2003";"81-2";"";"";""
5398;" 마천동";"마천동금호타운1";"11710";"1998";"304";"";"";""
5399;" 마천동";"산성";"11710";"2003";"271-17";"";"";""
5400;" 신천동";"잠실 푸르지오 월드마크";"11710";"2013";"11-4";"";"";""
5401;" 신천동";"진주";"11710";"1981";"20-4";"";"";""
5402;" 신천동";"롯데캐슬골드";"11710";"2005";"7-18";"";"";""
5403;" 신천동";"진주";"11710";"1980";"20-4";"";"";""
5404;" 신천동";"미성";"11710";"1980";"17-6";"";"";""
5405;" 풍납동";"현대리버빌1지구";"11710";"1999";"260";"";"";""
5406;" 풍납동";"신동아파밀리에";"11710";"1993";"220-2";"";"";""
5407;" 송파동";"한양아파트";"11710";"1984";"119";"";"";""
5408;" 송파동";"경남레이크파크";"11710";"1999";"32-1";"";"";""
5409;" 송파동";"가락삼익맨숀";"11710";"1984";"166";"";"";""
5410;" 송파동";"호수임광";"11710";"1995";"33";"";"";""
5411;" 송파동";"금강KCC";"11710";"2003";"164";"";"";""
5412;" 송파동";"현대";"11710";"1997";"163-14";"";"";""
5413;" 가락동";"현대(60동)";"11710";"1991";"161-1";"";"";""
5414;" 가락동";"로즈힐파크(A동)";"11710";"2009";"111-13";"";"";""
5415;" 가락동";"삼환";"11710";"1985";"176";"";"";""
5416;" 가락동";"우성";"11710";"1986";"96-1";"";"";""
5417;" 가락동";"한신1";"11710";"1993";"102";"";"";""
5418;" 가락동";"우정에쉐르";"11710";"2004";"8-1";"";"";""
5419;" 가락동";"풍림1";"11710";"1995";"142";"";"";""
5420;" 문정동";"현대(62-5)";"11710";"1993";"62-5";"";"";""
5421;" 문정동";"성해";"11710";"2003";"4-2";"";"";""
5422;" 장지동";"송파파인타운8단지";"11710";"2008";"842";"";"";""
5423;" 장지동";"위례24단지(꿈에그린)";"11710";"2013";"901";"";"";""
5424;" 장지동";"위례신도시 송파푸르지오";"11710";"2015";"878";"";"";""
5425;" 장지동";"송파파인타운7단지";"11710";"2007";"844";"";"";""
5426;" 방이동";"신구블레스밸리";"11710";"2004";"197";"";"";""
5427;" 방이동";"주함위너스Ⅰ";"11710";"2004";"154-21";"";"";""
5428;" 방이동";"한양3";"11710";"1985";"225";"";"";""
5429;" 오금동";"현대(2-4차)";"11710";"1984";"43";"";"";""
5430;" 오금동";"그랑밸리(119-27)";"11710";"2012";"119-27";"";"";""
5431;" 거여동";"현대2차";"11710";"1992";"44";"";"";""
5432;" 거여동";"팰리스힐";"11710";"2009";"127-1";"";"";""
5433;" 거여동";"현대3차";"11710";"1993";"46";"";"";""
5434;" 마천동";"송파파크데일1단지";"11710";"2011";"582";"";"";""
5435;" 잠실동";"한영해시안아파트";"11710";"2017";"239-6";"";"";""
5436;" 잠실동";"잠실월드메르디앙";"11710";"2005";"175-4";"";"";""
5437;" 신천동";"미성";"11710";"1981";"17-6";"";"";""
5438;" 신천동";"더샵스타파크";"11710";"2008";"7-14";"";"";""
5439;" 풍납동";"쌍용";"11710";"1994";"401-1";"";"";""
5440;" 풍납동";"현대리버빌2지구";"11710";"1999";"261";"";"";""
5441;" 풍납동";"송파현대힐스테이트";"11710";"2006";"511";"";"";""
5442;" 풍납동";"미성";"11710";"1985";"219";"";"";""
5443;" 풍납동";"금강캐스빌";"11710";"2010";"513";"";"";""
5444;" 송파동";"SK";"11710";"2001";"170";"";"";""
5445;" 석촌동";"잠실한솔";"11710";"2000";"285";"";"";""
5446;" 석촌동";"(54-31)";"11710";"2011";"54-31";"";"";""
5447;" 석촌동";"신부파스카빌";"11710";"2003";"60-2";"";"";""
5448;" 가락동";"래미안파크팰리스";"11710";"2007";"165";"";"";""
5449;" 가락동";"극동";"11710";"1984";"192";"";"";""
5450;" 가락동";"한화오벨리스크";"11710";"2004";"78-1";"";"";""
5451;" 가락동";"성원상떼빌";"11710";"2006";"80";"";"";""
5452;" 가락동";"현대파크빌";"11710";"1999";"147-2";"";"";""
5453;" 가락동";"진넥스 베르디엠";"11710";"2017";"166-10";"";"";""
5454;" 가락동";"정산파크뷰";"11710";"2004";"6-8";"";"";""
5455;" 가락동";"삼환";"11710";"1984";"176";"";"";""
5456;" 가락동";"동부썬빌";"11710";"1998";"99-6";"";"";""
5457;" 가락동";"가락3차쌍용스윗닷홈(103동)";"11710";"2005";"54";"";"";""
5458;" 가락동";"sk파크타워";"11710";"2003";"166-2";"";"";""
5459;" 문정동";"문정동아";"11710";"1997";"15";"";"";""
5460;" 문정동";"세양청마루";"11710";"2004";"146";"";"";""
5461;" 장지동";"송파파인타운10단지";"11710";"2007";"856";"";"";""
5462;" 장지동";"송파파인타운3단지";"11710";"2008";"849";"";"";""
5463;" 방이동";"코오롱아파트";"11710";"1991";"212-8";"";"";""
5464;" 방이동";"올림픽베어스타운1";"11710";"1996";"171";"";"";""
5465;" 방이동";"해태그린피아빌라트";"11710";"1996";"180-8";"";"";""
5466;" 방이동";"그린파크빌아파트";"11710";"2002";"98-9";"";"";""
5467;" 오금동";"다성파크뷰";"11710";"2002";"26-3";"";"";""
5468;" 오금동";"올림픽파크센트레빌";"11710";"2009";"615";"";"";""
5469;" 오금동";"엘리시움아파트";"11710";"2017";"26-2";"";"";""
5470;" 거여동";"거여2단지효성";"11710";"1997";"291";"";"";""
5471;" 거여동";"거여5단지";"11710";"1997";"294";"";"";""
5472;" 마천동";"성영";"11710";"2000";"22";"";"";""
5473;" 마천동";"한보1";"11710";"1998";"175";"";"";""
5474;" 잠실동";"아시아선수촌아파트";"11710";"1986";"86";"";"";""
5475;" 잠실동";"현대";"11710";"1990";"331";"";"";""
5476;" 잠실동";"우성아파트";"11710";"1982";"101-1";"";"";""
5477;" 신천동";"장미3";"11710";"1984";"11";"";"";""
5478;" 풍납동";"송파해모로";"11710";"2006";"512";"";"";""
5479;" 풍납동";"갑을";"11710";"1996";"214-6";"";"";""
5480;" 송파동";"래미안송파파인탑";"11710";"2012";"243";"";"";""
5481;" 송파동";"아르누보팰리스";"11710";"2007";"7-1";"";"";""
5482;" 석촌동";"미켈란호수가";"11710";"2007";"158-5";"";"";""
5483;" 석촌동";"K.L.C";"11710";"2002";"251-16";"";"";""
5484;" 석촌동";"예명";"11710";"2001";"253-2";"";"";""
5485;" 가락동";"대림";"11710";"1988";"70-19";"";"";""
5486;" 가락동";"가락미륭아파트";"11710";"1986";"138";"";"";""
5487;" 가락동";"현대(5차)";"11710";"1986";"161-2";"";"";""
5488;" 가락동";"가락쌍용(2차)";"11710";"1999";"21-6";"";"";""
5489;" 가락동";"동궁리치웰(101동)";"11710";"2002";"196-1";"";"";""
5490;" 가락동";"주성파크빌";"11710";"2002";"169-13";"";"";""
5491;" 가락동";"로즈힐파크(B동)";"11710";"2009";"111-12";"";"";""
5492;" 문정동";"대림미소나눔";"11710";"2004";"94-9";"";"";""
5493;" 문정동";"문정푸르지오";"11710";"1999";"18";"";"";""
5494;" 문정동";"문정대우푸르지오";"11710";"2001";"19";"";"";""
5495;" 문정동";"브리앙뜨";"11710";"2003";"63-8";"";"";""
5496;" 문정동";"트윈팰리스(102동)";"11710";"2006";"112-19";"";"";""
5497;" 장지동";"송파파인타운5단지";"11710";"2008";"845";"";"";""
5498;" 장지동";"송파파인타운9단지";"11710";"2007";"843";"";"";""
5499;" 장지동";"힐스테이트송파위례";"11710";"2016";"883";"";"";""
5500;" 장지동";"위례아이파크";"11710";"2015";"894";"";"";""
5501;" 방이동";"올림픽카운티";"11710";"2003";"51-4";"";"";""
5502;" 오금동";"아남";"11710";"1992";"67";"";"";""
5503;" 거여동";"보화2차";"11710";"1988";"258-7";"";"";""
5504;" 마천동";"삼익1";"11710";"1996";"573";"";"";""
5505;" 마천동";"마천대성";"11710";"1995";"574";"";"";""
5506;" 마천동";"금호어울림";"11710";"2006";"319";"";"";""
5507;" 잠실동";"우성4차";"11710";"1983";"320";"";"";""
5508;" 풍납동";"대동1";"11710";"1999";"172";"";"";""
5509;" 송파동";"현대레이크빌1";"11710";"1999";"31-2";"";"";""
5510;" 석촌동";"로쟌뷰";"11710";"2005";"1-1";"";"";""
5511;" 삼전동";"현대1";"11710";"1989";"39";"";"";""
5512;" 가락동";"성해";"11710";"2003";"101-5";"";"";""
5513;" 가락동";"현대(5차)";"11710";"1989";"161-2";"";"";""
5514;" 가락동";"예일";"11710";"1992";"92-3";"";"";""
5515;" 문정동";"현대2";"11710";"1995";"58";"";"";""
5516;" 문정동";"프라임";"11710";"2004";"4-1";"";"";""
5517;" 장지동";"송파파인타운13단지";"11710";"2011";"857";"";"";""
5518;" 장지동";"송파파인타운2단지";"11710";"2008";"835";"";"";""
5519;" 장지동";"송파파인타운11단지";"11710";"2007";"854";"";"";""
5520;" 장지동";"위례중앙푸르지오2단지";"11710";"2016";"896";"";"";""
5521;" 방이동";"인택파크랜드";"11710";"2004";"185";"";"";""
5522;" 방이동";"올림픽하이빌";"11710";"2001";"205-6";"";"";""
5523;" 방이동";"방이동그린파크";"11710";"1993";"177-6";"";"";""
5524;" 방이동";"방이금호어울림";"11710";"2001";"157";"";"";""
5525;" 오금동";"르네상스빌";"11710";"2002";"45";"";"";""
5526;" 오금동";"우송그린";"11710";"1992";"76";"";"";""
5527;" 오금동";"현대백조";"11710";"1997";"11";"";"";""
5528;" 오금동";"영풍";"11710";"1998";"133-16";"";"";""
5529;" 거여동";"블레스";"11710";"2005";"45-1";"";"";""
5530;" 거여동";"거여2단지동아";"11710";"1997";"291";"";"";""
5531;" 거여동";"성동레인보우";"11710";"2000";"129";"";"";""
5532;" 마천동";"기영";"11710";"1998";"191-17";"";"";""
5533;" 마천동";"현대그린빌";"11710";"1998";"181";"";"";""
5534;" 마천동";"송파파크데일2단지";"11710";"2011";"607";"";"";""
5535;" 신천동";"잠실아이스페이스";"11710";"2001";"11-10";"";"";""
5536;" 풍납동";"연지토성";"11710";"2000";"400-5";"";"";""
5537;" 송파동";"성지";"11710";"1992";"171";"";"";""
5538;" 석촌동";"다성리치빌";"11710";"2001";"77-7";"";"";""
5539;" 가락동";"삼성프라자";"11710";"1995";"168-1";"";"";""
5540;" 가락동";"신한에스빌-미지엔";"11710";"2002";"130-3";"";"";""
5541;" 가락동";"시안 헤븐스테이";"11710";"2007";"177-10";"";"";""
5542;" 가락동";"현대(6차)";"11710";"1991";"55";"";"";""
5543;" 가락동";"가락스타클래스";"11710";"2007";"8";"";"";""
5544;" 가락동";"동궁리치웰(102동)";"11710";"2005";"196";"";"";""
5545;" 가락동";"현대7";"11710";"1991";"171-5";"";"";""
5546;" 가락동";"헬리오시티";"11710";"2018";"479";"";"";""
5547;" 문정동";"대우3";"11710";"2002";"117";"";"";""
5548;" 문정동";"아름빌";"11710";"2005";"81-1";"";"";""
5549;" 문정동";"광남캐스빌(C동)";"11710";"2003";"140";"";"";""
5550;" 장지동";"송파파인타운4단지";"11710";"2008";"837";"";"";""
5551;" 장지동";"송파와이즈더샵";"11710";"2016";"895";"";"";""
5552;" 방이동";"부광";"11710";"2004";"107-2";"";"";""
5553;" 방이동";"한성 나이스빌";"11710";"2002";"212-3";"";"";""
5554;" 방이동";"현대홈타운스위트105";"11710";"2004";"198-10";"";"";""
5555;" 방이동";"현대홈타운스위트104";"11710";"2004";"198-9";"";"";""
5556;" 오금동";"반석블레스빌";"11710";"2002";"55-8";"";"";""
5557;" 거여동";"쌍용스윗닷홈2차";"11710";"2006";"27-5";"";"";""
5558;" 마천동";"뉴타운";"11710";"2004";"197-9";"";"";""
5559;" 신천동";"현대타워";"11710";"1996";"7-28";"";"";""
5560;" 풍납동";"토성현대";"11710";"1986";"251-2";"";"";""
5561;" 송파동";"송파";"11710";"2003";"194-1";"";"";""
5562;" 석촌동";"밀란체1";"11710";"2007";"227-12";"";"";""
5563;" 가락동";"이연파레스";"11710";"1999";"97-8";"";"";""
5564;" 가락동";"쌍용스윗닷홈(105동)";"11710";"2005";"51-1";"";"";""
5565;" 문정동";"트윈팰리스(101동)";"11710";"2006";"112";"";"";""
5566;" 문정동";"자이파인빌(102동)";"11710";"2006";"68-5";"";"";""
5567;" 장지동";"송파파인타운1단지";"11710";"2010";"833";"";"";""
5568;" 방이동";"신동아타워";"11710";"1995";"39-2";"";"";""
5569;" 방이동";"서경아파트";"11710";"2003";"124-18";"";"";""
5570;" 방이동";"태평양파크1";"11710";"1996";"181";"";"";""
5571;" 오금동";"쌍용스위닷홈(201동)";"11710";"2005";"30-2";"";"";""
5572;" 오금동";"매그놀리아(2차)";"11710";"2004";"81-1";"";"";""
5573;" 오금동";"송파레미니스2단지";"11710";"2018";"617";"";"";""
5574;" 마천동";"신동아";"11710";"2001";"20";"";"";""
5575;" 마천동";"동구햇살";"11710";"2002";"188-2";"";"";""
5576;" 잠실동";"포스코더샵";"11710";"2004";"336-5";"";"";""
5577;" 신천동";"한빛웰리스";"11710";"1996";"7-17";"";"";""
5578;" 풍납동";"대아(제101상가동)";"11710";"1998";"163";"";"";""
5579;" 송파동";"레이크해모로";"11710";"2005";"58-4";"";"";""
5580;" 석촌동";"베스트휴";"11710";"2006";"227-10";"";"";""
5581;" 삼전동";"레이크시티";"11710";"2013";"8";"";"";""
5582;" 가락동";"금성프라자1";"11710";"1992";"197-12";"";"";""
5583;" 가락동";"주성드림펠리스";"11710";"2004";"160-1";"";"";""
5584;" 문정동";"현대";"11710";"1991";"104";"";"";""
5585;" 문정동";"뉴파크팰리스";"11710";"2003";"128-10";"";"";""
5586;" 문정동";"우민늘푸른";"11710";"2007";"68-17";"";"";""
5587;" 오금동";"송파레미니스";"11710";"2017";"616";"";"";""
5588;" 거여동";"쌍용스윗닷홈 거여역1차";"11710";"2006";"28";"";"";""
5589;" 거여동";"삼호";"11710";"1999";"136";"";"";""
5590;" 마천동";"솔렌시아";"11710";"2003";"31-2";"";"";""
5591;" 삼전동";"경덕";"11710";"2003";"72-9";"";"";""
5592;" 가락동";"아키죤II";"11710";"2003";"101-4";"";"";""
5593;" 가락동";"동일씨티빌";"11710";"2004";"16-12";"";"";""
5594;" 가락동";"우민 - 늘푸른아파트";"11710";"2005";"177-8";"";"";""
5595;" 문정동";"동궁리치웰문정(2차)";"11710";"2004";"55-14";"";"";""
